id,planta,periodo_formatado,risco_classificacao,classificacao_original,data_criacao,risco,dt_atualizacao,status_id,status,status_codigo,peso_matematico,mes_ref,is_present
4A2CAF-5509,Gomes de Garcia 3,2023-09,1,2,2025-06-01 13:45:41,Alto,2026-04-02 19:32:03,ST-01,Aberto,300,10,2026-05-25,True
CDA16F-4986,Porto do Galho 4,2023-01,3,2,2024-11-18 09:46:29,Crítico,2025-10-10 09:10:13,ST-01,Em Andamento,200,10,2024-09-15,True
F04176-6118,Nunes 0,2023-01,1,2,2026-03-13 06:52:45,Alto,2025-03-06 20:48:27,ST-01,Concluído,200,10,2024-11-12,True
88B990-4398,Cardoso Verde 1,2023-05,2,1,2025-10-10 10:07:50,Médio,2025-10-10 09:10:13,ST-02,Concluído,400,5,2025-05-25,True
F5F9C6-802,Cardoso Verde 1,2023-01,1,2,2025-12-12 03:12:49,Alto,2025-01-20 20:32:14,ST-02,Em Andamento,100,10,2024-07-19,True
F95EBC-4262,Nunes 0,2023-01,4,2,2024-12-22 17:55:22,Baixo,2025-10-08 04:41:09,ST-02,Em Andamento,400,10,2024-09-15,True
E90A82-2293,Porto do Galho 4,2024-01,3,2,2026-05-31 20:43:36,Médio,2025-08-02 13:15:23,ST-01,Aberto,100,10,2024-09-15,True
A0C79B-261,Gomes de Garcia 3,2023-06,2,3,2026-06-26 22:40:27,Crítico,2024-08-12 14:20:14,ST-01,Cancelado,400,10,2025-05-25,True
5E4701-1066,Siqueira das Pedras 2,2023-01,4,4,2025-01-18 19:12:37,Baixo,2025-10-10 09:10:13,ST-01,Aberto,200,10,2025-08-20,True
E6F6F5-6100,Gomes de Garcia 3,2023-11,1,4,2025-04-09 14:30:41,Alto,2024-11-24 08:48:46,ST-02,Aberto,200,5,2024-08-15,True
B7B36E-3353,Siqueira das Pedras 2,2023-03,3,4,2024-07-24 22:36:39,Baixo,2025-11-22 23:28:44,ST-02,Em Andamento,400,10,2026-05-18,True
0F013A-2294,Cardoso Verde 1,2023-10,4,1,2024-08-04 01:23:35,Crítico,2026-04-24 03:21:18,ST-01,Em Andamento,200,10,2026-05-25,True
63F2D2-4133,Gomes de Garcia 3,2023-03,1,3,2025-10-23 06:50:23,Baixo,2025-10-10 09:10:13,ST-02,Aberto,400,5,2025-05-25,True
C1FE87-2119,Siqueira das Pedras 2,2023-02,2,3,2025-11-26 07:22:32,Alto,2026-06-14 09:27:06,ST-01,Cancelado,400,5,2024-11-12,True
95B5F5-5784,Siqueira das Pedras 2,2023-03,2,2,2024-12-30 15:33:14,Alto,2026-04-02 19:32:03,ST-02,Cancelado,200,10,2024-08-15,True
173027-1989,Porto do Galho 4,2023-03,2,1,2025-02-23 06:52:08,Baixo,2026-04-14 14:30:21,ST-01,Em Andamento,300,10,2025-08-29,True
3DE70F-4435,Porto do Galho 4,2023-10,1,4,2025-03-12 12:54:29,Baixo,2026-05-16 01:41:14,ST-02,Cancelado,400,5,2024-07-19,True
FBDFC1-1930,Siqueira das Pedras 2,2023-12,4,2,2025-12-04 13:02:31,Crítico,2024-08-02 04:55:02,ST-01,Concluído,400,5,2024-09-15,True
E5504C-3029,Siqueira das Pedras 2,2023-03,2,1,2024-09-15 10:12:24,Alto,2025-11-22 23:28:44,ST-02,Aberto,200,10,2024-09-15,True
FA3BEF-4771,Gomes de Garcia 3,2023-11,2,2,2026-03-31 03:25:24,Baixo,2026-05-12 08:01:18,ST-02,Concluído,100,5,2024-09-04,True
95AD23-5804,Cardoso Verde 1,2023-01,3,3,2026-01-31 19:57:32,Baixo,2024-07-23 11:43:18,ST-01,Concluído,400,10,2024-09-15,True
5781A7-5221,Siqueira das Pedras 2,2023-05,1,4,2025-04-15 02:44:57,Alto,2025-07-23 23:37:19,ST-02,Cancelado,400,10,2024-07-19,True
B151FE-2314,Siqueira das Pedras 2,2023-02,4,2,2024-11-20 05:19:26,Baixo,2024-08-02 04:55:02,ST-01,Concluído,200,5,2025-05-25,True
D50F70-4521,Gomes de Garcia 3,2023-01,4,2,2025-08-04 21:20:25,Alto,2024-08-23 02:13:39,ST-01,Concluído,400,10,2024-07-19,True
19F404-2571,Siqueira das Pedras 2,2023-06,3,1,2026-05-24 14:24:45,Baixo,2025-04-03 20:47:40,ST-02,Aberto,300,10,2025-08-29,True
AD31D7-5573,Nunes 0,2023-12,1,3,2024-12-18 06:45:31,Alto,2025-11-22 23:28:44,ST-02,Cancelado,400,5,2025-12-23,True
0381EE-3241,Cardoso Verde 1,2023-11,4,3,2024-10-01 11:26:11,Alto,2026-04-24 03:21:18,ST-02,Concluído,400,5,2025-12-23,True
BC82D5-5174,Cardoso Verde 1,2023-07,4,1,2025-10-06 04:20:11,Baixo,2025-01-20 20:32:14,ST-02,Em Andamento,400,5,2024-08-15,True
582FB5-6285,Porto do Galho 4,2023-12,4,1,2025-04-18 09:25:28,Baixo,2025-03-06 20:48:27,ST-01,Cancelado,400,10,2024-09-15,True
E5E793-5687,Siqueira das Pedras 2,2023-05,3,4,2025-05-05 06:28:33,Alto,2025-06-18 07:04:20,ST-02,Aberto,300,10,2025-08-20,True
3F5EA9-5672,Nunes 0,2023-09,2,2,2025-11-13 21:55:54,Baixo,2026-06-19 17:33:40,ST-01,Em Andamento,100,5,2024-07-19,True
551939-2514,Siqueira das Pedras 2,2023-12,3,4,2025-02-14 00:38:48,Baixo,2024-08-23 02:13:39,ST-02,Concluído,100,10,2026-05-18,True
4DB0AC-3045,Nunes 0,2023-04,2,4,2026-01-21 02:24:50,Médio,2025-10-10 09:10:13,ST-01,Cancelado,300,5,2024-09-23,True
4EC60B-6024,Siqueira das Pedras 2,2023-10,4,2,2025-10-23 23:16:05,Alto,2026-06-14 09:27:06,ST-01,Concluído,100,10,2025-05-25,True
80828B-6360,Cardoso Verde 1,2024-01,1,4,2025-06-19 03:21:43,Baixo,2025-10-08 04:41:09,ST-01,Aberto,300,10,2024-09-23,True
9F02D4-207,Nunes 0,2023-02,2,4,2025-04-22 22:47:03,Alto,2026-04-14 14:30:21,ST-01,Cancelado,100,5,2026-05-18,True
89BBD0-1151,Porto do Galho 4,2023-10,2,3,2024-11-03 21:18:09,Alto,2026-05-12 08:01:18,ST-02,Em Andamento,400,10,2024-11-12,True
081823-2690,Porto do Galho 4,2023-11,4,1,2025-07-03 04:09:57,Crítico,2026-06-19 17:33:40,ST-01,Concluído,200,10,2025-08-20,True
8D8ACA-6638,Cardoso Verde 1,2023-12,2,3,2024-10-08 10:32:47,Alto,2024-11-24 08:48:46,ST-02,Cancelado,300,10,2026-05-25,True
1DFF97-3624,Gomes de Garcia 3,2023-10,1,1,2025-09-22 13:18:29,Médio,2025-06-18 07:04:20,ST-01,Concluído,200,5,2026-06-25,True
6A28CE-4560,Cardoso Verde 1,2023-08,1,4,2025-10-10 18:12:07,Baixo,2025-10-10 09:10:13,ST-01,Em Andamento,100,10,2024-09-04,True
A73FB1-6564,Porto do Galho 4,2023-10,3,2,2024-12-22 15:55:11,Crítico,2026-06-14 09:27:06,ST-02,Aberto,300,5,2026-06-25,True
74391B-2765,Gomes de Garcia 3,2023-08,4,1,2025-10-01 11:42:09,Alto,2026-04-24 03:21:18,ST-01,Cancelado,200,5,2025-08-20,True
BB0F96-4695,Gomes de Garcia 3,2023-09,3,3,2026-05-08 17:00:27,Médio,2026-05-12 08:01:18,ST-02,Cancelado,200,10,2025-08-20,True
02FF9B-1119,Gomes de Garcia 3,2023-12,2,2,2026-06-15 12:50:47,Baixo,2025-08-02 13:15:23,ST-01,Em Andamento,300,5,2026-06-25,True
D49CA5-4503,Siqueira das Pedras 2,2023-02,2,3,2024-07-07 15:06:03,Médio,2025-01-20 20:32:14,ST-01,Cancelado,200,5,2025-08-20,True
C861C0-2108,Porto do Galho 4,2023-04,2,4,2024-06-30 21:03:00,Baixo,2024-11-04 13:58:14,ST-02,Aberto,300,5,2025-05-25,True
5613F6-1579,Gomes de Garcia 3,2023-01,4,3,2026-01-06 05:17:30,Crítico,2025-01-20 20:32:14,ST-02,Em Andamento,200,10,2026-06-25,True
F5F234-1329,Siqueira das Pedras 2,2023-03,4,2,2025-05-24 02:06:16,Crítico,2026-06-19 17:33:40,ST-01,Cancelado,100,10,2026-05-25,True
B6BABB-1021,Nunes 0,2023-12,1,1,2025-01-13 00:26:23,Crítico,2025-03-06 20:48:27,ST-01,Aberto,300,10,2024-07-19,True
033883-3865,Porto do Galho 4,2023-04,2,2,2025-10-12 16:23:02,Baixo,2025-10-10 09:10:13,ST-01,Cancelado,100,10,2026-05-18,True
C69769-4872,Cardoso Verde 1,2024-01,1,4,2025-05-06 06:58:21,Médio,2026-04-24 03:21:18,ST-01,Aberto,200,5,2026-06-25,True
9C784C-2950,Cardoso Verde 1,2024-01,3,2,2025-05-14 04:43:13,Alto,2024-08-23 02:13:39,ST-01,Concluído,200,10,2025-12-23,True
0ABD2E-6618,Nunes 0,2023-08,2,2,2025-03-18 23:30:14,Médio,2025-07-23 23:37:19,ST-02,Em Andamento,200,5,2024-08-15,True
CF65C9-4139,Porto do Galho 4,2023-08,1,3,2025-11-16 11:22:03,Crítico,2025-11-22 23:28:44,ST-02,Em Andamento,400,10,2024-07-19,True
5E5021-96,Gomes de Garcia 3,2023-03,2,2,2024-11-02 00:29:17,Médio,2025-10-10 09:10:13,ST-02,Concluído,300,5,2025-05-25,True
46F9D9-20,Cardoso Verde 1,2023-11,1,4,2024-10-25 12:43:53,Alto,2026-05-16 01:41:14,ST-02,Concluído,200,5,2024-07-19,True
8CE843-1716,Nunes 0,2023-01,3,4,2024-12-29 14:18:23,Baixo,2025-04-03 20:47:40,ST-02,Concluído,400,10,2024-07-19,True
7E6CA7-6288,Porto do Galho 4,2023-08,2,3,2024-11-12 04:05:58,Médio,2024-08-23 02:13:39,ST-02,Cancelado,400,10,2026-05-18,True
0B8B8B-653,Siqueira das Pedras 2,2023-10,1,1,2024-11-29 16:35:17,Baixo,2026-04-24 03:21:18,ST-01,Cancelado,400,10,2024-09-15,True
1F98C6-2582,Cardoso Verde 1,2024-01,4,1,2026-06-28 08:13:41,Médio,2024-07-23 11:43:18,ST-02,Concluído,100,10,2024-09-23,True
FC7E4B-2429,Nunes 0,2023-08,2,2,2026-04-01 07:16:52,Crítico,2025-07-23 23:37:19,ST-01,Concluído,100,5,2026-05-25,True
839547-360,Nunes 0,2023-11,2,3,2025-09-01 07:26:19,Crítico,2026-04-14 14:30:21,ST-01,Concluído,100,5,2024-07-19,True
7BDE1D-4674,Porto do Galho 4,2023-02,1,3,2025-08-23 23:38:25,Alto,2025-10-10 09:10:13,ST-01,Concluído,100,10,2026-05-18,True
1BE6DF-3676,Siqueira das Pedras 2,2023-05,1,4,2024-07-28 13:18:28,Crítico,2025-01-20 20:32:14,ST-02,Cancelado,400,10,2024-08-15,True
E2DBF2-4571,Siqueira das Pedras 2,2023-07,4,2,2025-01-29 04:57:22,Crítico,2024-08-02 04:55:02,ST-01,Cancelado,200,5,2024-11-12,True
081F6F-6263,Gomes de Garcia 3,2023-09,2,4,2025-08-07 04:39:09,Crítico,2026-06-14 09:27:06,ST-02,Concluído,200,5,2026-05-18,True
BADF15-4544,Nunes 0,2023-12,2,4,2024-11-18 20:33:52,Alto,2026-05-16 01:41:14,ST-02,Concluído,100,5,2024-09-23,True
72179E-6621,Nunes 0,2023-07,3,2,2024-07-13 08:39:32,Baixo,2025-11-22 23:28:44,ST-01,Concluído,400,10,2026-05-18,True
763D74-2682,Cardoso Verde 1,2023-10,2,2,2025-01-02 05:21:26,Crítico,2026-05-16 01:41:14,ST-01,Aberto,400,5,2024-11-12,True
5D0E14-3952,Siqueira das Pedras 2,2023-05,2,1,2026-05-19 01:04:56,Médio,2025-07-23 23:37:19,ST-01,Concluído,200,10,2024-11-12,True
E25274-3347,Cardoso Verde 1,2023-04,2,2,2026-05-24 00:37:53,Crítico,2025-01-20 20:32:14,ST-02,Em Andamento,200,5,2024-08-15,True
F47931-6437,Cardoso Verde 1,2023-12,2,4,2025-06-30 14:33:45,Alto,2025-04-03 20:47:40,ST-01,Concluído,200,5,2024-08-15,True
432EAD-4297,Siqueira das Pedras 2,2023-08,1,3,2024-10-04 16:19:47,Alto,2024-11-24 08:48:46,ST-02,Aberto,400,10,2024-11-12,True
1E7A50-6322,Nunes 0,2023-02,3,2,2025-08-11 05:33:30,Crítico,2026-06-19 17:33:40,ST-01,Aberto,400,5,2024-07-19,True
13BF52-870,Siqueira das Pedras 2,2023-08,3,1,2024-12-23 07:31:44,Alto,2026-04-24 03:21:18,ST-01,Concluído,100,5,2025-08-29,True
C4B37E-1419,Cardoso Verde 1,2023-08,4,2,2025-06-29 20:39:35,Médio,2024-11-04 13:58:14,ST-02,Aberto,400,5,2025-08-20,True
EB96C1-5964,Gomes de Garcia 3,2023-12,2,1,2024-07-15 18:04:41,Médio,2025-11-22 23:28:44,ST-02,Aberto,400,10,2024-09-15,True
77E889-1046,Gomes de Garcia 3,2023-05,1,4,2024-11-14 08:59:53,Crítico,2025-10-10 09:10:13,ST-02,Em Andamento,100,5,2024-09-04,True
C4D163-1516,Cardoso Verde 1,2023-09,1,3,2025-11-10 00:29:12,Baixo,2025-08-02 13:15:23,ST-02,Concluído,300,10,2025-12-23,True
ECF998-6131,Cardoso Verde 1,2023-06,4,1,2025-02-26 01:18:04,Crítico,2025-08-02 13:15:23,ST-01,Em Andamento,100,5,2025-12-23,True
D6D130-3698,Cardoso Verde 1,2023-04,4,4,2025-01-07 19:14:55,Baixo,2024-11-24 08:48:46,ST-02,Em Andamento,100,5,2025-08-20,True
743B4F-5195,Nunes 0,2023-02,4,3,2025-09-10 18:17:22,Crítico,2026-05-16 01:41:14,ST-01,Em Andamento,300,10,2024-11-12,True
4984B5-6140,Gomes de Garcia 3,2023-10,2,2,2024-08-21 13:15:37,Crítico,2025-10-08 04:41:09,ST-02,Cancelado,200,10,2025-08-20,True
A7408F-2352,Porto do Galho 4,2023-01,1,3,2026-01-10 13:42:37,Crítico,2025-01-20 20:32:14,ST-02,Aberto,300,5,2025-08-20,True
58B3B7-5733,Siqueira das Pedras 2,2023-09,4,4,2025-12-17 10:37:51,Médio,2026-04-02 19:32:03,ST-01,Aberto,200,5,2024-07-19,True
941DB9-377,Gomes de Garcia 3,2023-04,1,3,2025-03-29 04:05:45,Baixo,2026-05-12 08:01:18,ST-02,Em Andamento,400,10,2025-08-29,True
5269DF-3689,Siqueira das Pedras 2,2023-04,3,1,2026-03-15 09:46:37,Baixo,2024-07-23 11:43:18,ST-01,Cancelado,100,5,2024-08-15,True
4E7B98-1213,Siqueira das Pedras 2,2023-01,4,1,2025-05-02 01:22:36,Crítico,2025-08-02 13:15:23,ST-02,Em Andamento,100,5,2024-09-04,True
0F4437-4984,Porto do Galho 4,2023-03,2,4,2026-01-21 22:36:45,Alto,2025-07-23 23:37:19,ST-02,Cancelado,100,10,2024-09-23,True
FC1C87-963,Gomes de Garcia 3,2023-09,2,2,2025-07-23 18:08:23,Alto,2026-05-16 01:41:14,ST-01,Cancelado,400,10,2024-08-15,True
BAA9B1-2415,Cardoso Verde 1,2023-09,3,3,2025-04-12 03:22:20,Médio,2025-10-08 04:41:09,ST-01,Concluído,100,10,2026-05-18,True
0AF3F5-5938,Porto do Galho 4,2023-05,2,1,2025-11-10 00:29:12,Alto,2026-06-14 09:27:06,ST-02,Cancelado,300,5,2025-08-20,True
882455-6476,Siqueira das Pedras 2,2023-12,2,1,2025-07-15 17:19:50,Baixo,2026-05-16 01:41:14,ST-02,Em Andamento,100,10,2024-09-23,True
338447-840,Porto do Galho 4,2023-08,1,1,2026-01-12 19:40:23,Crítico,2026-04-14 14:30:21,ST-02,Em Andamento,100,10,2024-07-19,True
A82184-174,Gomes de Garcia 3,2023-10,4,3,2026-05-27 22:32:09,Alto,2024-08-12 14:20:14,ST-02,Aberto,200,10,2026-05-25,True
229AA7-6432,Siqueira das Pedras 2,2023-04,3,2,2026-06-21 05:47:46,Médio,2026-06-14 09:27:06,ST-02,Aberto,200,10,2024-08-15,True
DF074E-3394,Siqueira das Pedras 2,2023-05,3,3,2025-05-22 02:04:29,Baixo,2024-08-12 14:20:14,ST-02,Aberto,100,5,2024-09-04,True
3FCA0D-5319,Gomes de Garcia 3,2023-02,2,2,2025-07-19 08:46:07,Crítico,2024-08-23 02:13:39,ST-01,Aberto,400,10,2024-09-04,True
472AAA-2430,Nunes 0,2023-12,3,3,2025-10-07 10:58:36,Médio,2025-10-10 09:10:13,ST-01,Em Andamento,200,10,2026-06-25,True
A536AC-2012,Porto do Galho 4,2023-07,4,3,2025-11-27 06:19:43,Alto,2025-06-18 07:04:20,ST-01,Aberto,300,5,2026-06-25,True
D219C5-3051,Siqueira das Pedras 2,2024-01,3,3,2025-06-13 10:25:16,Baixo,2025-01-20 20:32:14,ST-02,Cancelado,100,10,2026-05-18,True
204CCA-3518,Porto do Galho 4,2023-08,1,1,2024-11-05 11:12:48,Alto,2025-01-20 20:32:14,ST-01,Aberto,400,10,2025-05-25,True
204E75-4049,Porto do Galho 4,2023-04,2,4,2025-05-13 14:27:29,Alto,2025-01-20 20:32:14,ST-02,Concluído,200,5,2025-08-29,True
5267FE-1509,Cardoso Verde 1,2023-03,2,4,2025-12-17 09:17:16,Médio,2026-06-14 09:27:06,ST-01,Aberto,300,10,2026-05-18,True
1F1834-6001,Cardoso Verde 1,2023-11,3,3,2026-03-02 12:05:26,Médio,2026-06-19 17:33:40,ST-01,Cancelado,400,10,2024-09-04,True
99D4C3-1735,Gomes de Garcia 3,2023-03,2,4,2024-10-19 09:29:17,Baixo,2024-11-04 13:58:14,ST-02,Concluído,200,5,2024-09-23,True
BBA180-4789,Siqueira das Pedras 2,2023-07,3,3,2025-01-06 03:35:42,Baixo,2026-04-24 03:21:18,ST-02,Cancelado,400,10,2024-09-15,True
5F86BD-4291,Siqueira das Pedras 2,2023-04,4,4,2025-01-04 03:44:34,Médio,2026-05-12 08:01:18,ST-02,Em Andamento,100,10,2025-12-23,True
40AB46-4865,Cardoso Verde 1,2023-11,1,4,2025-04-09 11:21:04,Alto,2024-08-12 14:20:14,ST-02,Em Andamento,200,10,2024-11-12,True
3F0098-1150,Nunes 0,2024-01,3,3,2024-08-08 06:42:36,Alto,2025-06-18 07:04:20,ST-02,Cancelado,100,5,2024-07-19,True
0F9437-5004,Nunes 0,2023-04,1,2,2025-03-14 11:29:08,Crítico,2024-07-23 11:43:18,ST-02,Aberto,100,5,2025-05-25,True
F11619-99,Gomes de Garcia 3,2023-03,4,2,2024-11-02 16:11:08,Médio,2025-11-22 23:28:44,ST-02,Cancelado,400,10,2025-05-25,True
E4C768-5426,Siqueira das Pedras 2,2023-06,3,3,2024-09-22 14:30:07,Médio,2025-03-06 20:48:27,ST-02,Cancelado,200,5,2026-05-25,True
4B1C1A-3982,Nunes 0,2023-08,1,4,2025-03-13 00:33:20,Baixo,2025-08-02 13:15:23,ST-02,Cancelado,400,10,2024-08-15,True
91E51A-2479,Gomes de Garcia 3,2023-04,3,3,2025-09-16 00:02:53,Baixo,2026-04-02 19:32:03,ST-01,Aberto,100,10,2025-08-20,True
45DF37-3715,Gomes de Garcia 3,2023-04,2,2,2026-01-13 10:19:43,Alto,2024-11-04 13:58:14,ST-02,Concluído,100,10,2025-05-25,True
AECAD7-6181,Porto do Galho 4,2023-06,4,1,2025-04-08 15:29:04,Crítico,2025-01-20 20:32:14,ST-01,Cancelado,200,5,2025-08-29,True
8AA103-6584,Cardoso Verde 1,2023-01,3,3,2026-04-16 17:35:03,Médio,2024-11-04 13:58:14,ST-02,Concluído,400,5,2025-08-29,True
515E75-3205,Porto do Galho 4,2023-09,4,4,2025-07-07 15:43:53,Crítico,2026-06-19 17:33:40,ST-01,Concluído,200,5,2025-12-23,True
559293-829,Nunes 0,2023-10,3,2,2025-06-25 04:50:39,Médio,2024-11-24 08:48:46,ST-01,Aberto,400,5,2024-09-23,True
491331-2674,Nunes 0,2023-04,2,2,2025-01-20 23:35:14,Médio,2024-11-04 13:58:14,ST-01,Concluído,100,10,2025-12-23,True
2A752C-6089,Cardoso Verde 1,2023-09,2,1,2025-08-30 08:47:01,Alto,2024-08-12 14:20:14,ST-02,Em Andamento,100,5,2024-09-23,True
86A1EF-879,Porto do Galho 4,2023-04,3,2,2024-12-16 20:44:31,Baixo,2026-04-02 19:32:03,ST-01,Concluído,200,5,2026-05-18,True
145F66-850,Cardoso Verde 1,2023-11,4,2,2025-10-30 16:17:25,Alto,2026-04-02 19:32:03,ST-01,Em Andamento,300,5,2026-05-18,True
7DC621-2964,Gomes de Garcia 3,2023-08,1,4,2025-08-20 10:20:00,Crítico,2024-11-04 13:58:14,ST-01,Concluído,300,5,2026-05-25,True
3A2B5A-474,Cardoso Verde 1,2023-04,3,4,2025-07-11 01:02:32,Baixo,2026-06-14 09:27:06,ST-01,Em Andamento,300,5,2025-05-25,True
C4BB21-3459,Cardoso Verde 1,2023-11,1,1,2026-03-15 22:19:12,Crítico,2026-04-02 19:32:03,ST-01,Aberto,200,5,2026-05-25,True
C19678-6066,Cardoso Verde 1,2023-11,3,3,2025-08-12 23:25:17,Crítico,2024-08-12 14:20:14,ST-02,Concluído,200,5,2025-12-23,True
F22521-6297,Gomes de Garcia 3,2023-07,1,4,2026-04-04 18:26:46,Baixo,2025-06-18 07:04:20,ST-02,Concluído,200,5,2026-06-25,True
FD9965-2987,Siqueira das Pedras 2,2023-03,2,3,2025-09-19 12:49:02,Crítico,2025-10-08 04:41:09,ST-01,Concluído,400,5,2024-09-04,True
BD5C8D-1083,Porto do Galho 4,2023-05,4,3,2026-01-06 05:06:31,Baixo,2025-08-02 13:15:23,ST-02,Cancelado,100,5,2024-07-19,True
019BA1-98,Cardoso Verde 1,2023-08,3,4,2024-08-19 20:18:25,Alto,2024-11-24 08:48:46,ST-01,Aberto,100,5,2024-07-19,True
4372AF-6409,Cardoso Verde 1,2023-06,2,4,2025-05-04 11:28:53,Alto,2026-06-14 09:27:06,ST-02,Aberto,400,10,2026-05-18,True
AB3ACC-5399,Gomes de Garcia 3,2023-08,4,4,2024-12-01 19:01:18,Baixo,2026-06-19 17:33:40,ST-02,Cancelado,200,5,2025-12-23,True
DCB634-6530,Porto do Galho 4,2023-01,1,3,2024-11-08 14:46:23,Médio,2025-01-20 20:32:14,ST-01,Concluído,300,5,2024-09-23,True
F0261E-5624,Porto do Galho 4,2023-05,4,1,2025-06-22 13:43:11,Alto,2026-06-14 09:27:06,ST-02,Aberto,100,10,2026-05-18,True
F2F851-2919,Porto do Galho 4,2023-02,2,3,2024-12-23 20:52:39,Baixo,2025-04-03 20:47:40,ST-02,Cancelado,100,10,2026-05-25,True
47DF03-6124,Gomes de Garcia 3,2023-10,2,4,2026-03-27 23:57:41,Baixo,2025-01-20 20:32:14,ST-02,Aberto,100,10,2024-09-15,True
8FCC21-3820,Nunes 0,2023-04,1,3,2026-02-05 20:02:05,Alto,2024-08-12 14:20:14,ST-01,Cancelado,100,10,2026-06-25,True
B3C5A5-5579,Nunes 0,2023-02,3,3,2026-03-11 00:06:09,Crítico,2025-03-06 20:48:27,ST-02,Concluído,300,10,2024-09-15,True
135178-961,Nunes 0,2023-03,3,2,2024-08-17 00:10:52,Crítico,2026-06-14 09:27:06,ST-02,Cancelado,400,10,2026-05-25,True
9F8306-6531,Cardoso Verde 1,2023-10,4,4,2025-03-17 15:02:25,Médio,2024-08-12 14:20:14,ST-01,Cancelado,300,5,2024-09-23,True
8BC6D5-5994,Porto do Galho 4,2023-03,4,4,2024-08-05 15:17:58,Crítico,2024-07-23 11:43:18,ST-01,Em Andamento,300,10,2026-05-25,True
5598DA-1280,Nunes 0,2023-05,4,1,2024-09-05 09:24:28,Alto,2024-08-02 04:55:02,ST-01,Aberto,400,5,2026-05-25,True
605E37-4835,Porto do Galho 4,2023-07,3,1,2026-01-20 03:04:16,Baixo,2026-06-19 17:33:40,ST-02,Em Andamento,400,10,2024-09-04,True
7FEBCA-4916,Nunes 0,2024-01,1,4,2024-12-20 04:18:54,Crítico,2025-07-23 23:37:19,ST-01,Concluído,100,10,2024-07-19,True
AC7700-602,Gomes de Garcia 3,2023-11,3,2,2026-03-24 00:00:49,Crítico,2025-10-08 04:41:09,ST-01,Concluído,300,5,2026-06-25,True
876F14-2081,Gomes de Garcia 3,2023-08,4,4,2026-03-24 01:30:27,Alto,2025-06-18 07:04:20,ST-02,Concluído,300,5,2026-06-25,True
8F44A7-26,Gomes de Garcia 3,2023-04,3,4,2026-06-07 01:55:23,Médio,2025-11-22 23:28:44,ST-01,Em Andamento,400,5,2025-08-20,True
3F6088-4483,Nunes 0,2023-08,3,2,2025-12-27 06:46:09,Alto,2026-04-02 19:32:03,ST-02,Aberto,200,10,2025-05-25,True
7CE13E-6231,Cardoso Verde 1,2023-02,3,2,2025-04-30 13:51:29,Médio,2024-08-23 02:13:39,ST-02,Aberto,200,10,2026-06-25,True
1270DE-2821,Nunes 0,2023-12,1,2,2025-03-05 07:41:43,Alto,2025-08-02 13:15:23,ST-01,Concluído,100,5,2024-11-12,True
6F9904-5826,Siqueira das Pedras 2,2023-05,1,3,2024-07-20 07:27:33,Alto,2024-08-02 04:55:02,ST-02,Aberto,300,5,2024-09-23,True
EBD328-6277,Gomes de Garcia 3,2023-07,1,4,2026-05-09 05:15:39,Crítico,2026-05-12 08:01:18,ST-01,Aberto,200,5,2026-05-25,True
773ADC-244,Cardoso Verde 1,2023-12,3,1,2024-12-26 19:47:05,Alto,2025-03-06 20:48:27,ST-01,Cancelado,100,5,2024-09-15,True
7B17B5-3448,Cardoso Verde 1,2023-03,2,3,2024-11-08 14:19:05,Alto,2026-05-16 01:41:14,ST-01,Cancelado,200,5,2025-08-20,True
31223E-5562,Gomes de Garcia 3,2024-01,3,1,2024-10-28 06:04:33,Crítico,2025-01-20 20:32:14,ST-02,Cancelado,300,10,2026-05-18,True
6ECE98-1437,Nunes 0,2023-08,3,2,2025-07-20 12:09:00,Baixo,2025-11-22 23:28:44,ST-01,Concluído,200,10,2024-08-15,True
11E017-2197,Nunes 0,2023-11,3,4,2026-02-21 22:51:08,Crítico,2024-11-04 13:58:14,ST-01,Aberto,400,5,2025-12-23,True
1BC5EF-4978,Porto do Galho 4,2024-01,2,1,2026-02-11 07:11:49,Baixo,2026-04-14 14:30:21,ST-01,Concluído,100,5,2025-08-29,True
7EEF8D-2847,Cardoso Verde 1,2023-04,4,2,2025-10-29 17:53:13,Crítico,2025-08-02 13:15:23,ST-01,Cancelado,200,5,2026-05-25,True
01C81C-2040,Porto do Galho 4,2023-07,1,4,2024-07-02 00:26:35,Médio,2026-06-14 09:27:06,ST-01,Concluído,300,5,2025-08-20,True
031506-3834,Porto do Galho 4,2023-09,4,4,2026-03-03 17:26:07,Alto,2025-10-08 04:41:09,ST-01,Concluído,100,10,2025-05-25,True
4C8634-4217,Gomes de Garcia 3,2023-02,1,2,2026-01-21 11:35:10,Médio,2025-10-08 04:41:09,ST-01,Cancelado,200,10,2026-05-18,True
2E5833-6559,Siqueira das Pedras 2,2023-09,3,3,2025-12-24 07:44:41,Crítico,2025-06-18 07:04:20,ST-02,Concluído,400,10,2025-12-23,True
5607EB-4973,Cardoso Verde 1,2023-09,2,1,2025-02-16 16:32:07,Crítico,2026-04-02 19:32:03,ST-01,Em Andamento,200,5,2025-12-23,True
A9C53B-6364,Cardoso Verde 1,2023-01,3,3,2025-10-12 17:21:30,Crítico,2025-08-02 13:15:23,ST-01,Aberto,100,5,2024-09-04,True
26DA38-4201,Cardoso Verde 1,2023-07,2,4,2026-05-23 08:29:22,Médio,2024-08-02 04:55:02,ST-01,Cancelado,200,5,2026-05-18,True
